2.180203944444656372e-01,4.983636736869812012e-01,9.409926831722259521e-02,1.679546386003494263e-01,1.353219598531723022e-01,4.470889568328857422e-01
4.661418497562408447e-01,4.527379870414733887e-01,6.104873418807983398e-01,1.934342831373214722e-01,6.985927224159240723e-01,3.849416673183441162e-01
4.193905293941497803e-01,5.541850328445434570e-01,7.123890519142150879e-01,2.785266637802124023e-01,6.869679093360900879e-01,4.778085350990295410e-01
5.233403444290161133e-01,4.614043235778808594e-01,1.746711134910583496e-01,4.189050495624542236e-01,1.636776030063629150e-01,4.751172065734863281e-01
4.282706677913665771e-01,3.469577431678771973e-01,2.376812398433685303e-01,5.357267856597900391e-01,1.652391403913497925e-01,4.602919518947601318e-01
3.110006451606750488e-01,4.478950202465057373e-01,3.763427138328552246e-01,9.727267026901245117e-01,3.105493783950805664e-01,4.758712351322174072e-01
4.144281148910522461e-01,7.716080546379089355e-01,5.294084548950195312e-01,1.481838703155517578e+00,4.164616167545318604e-01,7.239823341369628906e-01
7.461273074150085449e-01,1.087419390678405762e+00,6.677357554435729980e-01,1.003013849258422852e+00,5.497876405715942383e-01,7.968459129333496094e-01
1.069729924201965332e+00,1.132280349731445312e+00,1.162310004234313965e+00,6.684132218360900879e-01,1.015276074409484863e+00,1.031666040420532227e+00
1.115697622299194336e+00,1.464914560317993164e+00,1.582223892211914062e+00,8.506166934967041016e-01,1.447216153144836426e+00,1.243023633956909180e+00
1.456538200378417969e+00,1.517932176589965820e+00,1.567335605621337891e+00,1.119354844093322754e+00,1.557528018951416016e+00,1.358050823211669922e+00
1.510863661766052246e+00,1.615046024322509766e+00,1.775068521499633789e+00,1.356844305992126465e+00,1.823485970497131348e+00,1.483779191970825195e+00
1.610373497009277344e+00,1.422602534294128418e+00,2.037964105606079102e+00,1.673176407814025879e+00,2.150567293167114258e+00,1.599012374877929688e+00
1.413182258605957031e+00,1.776137948036193848e+00,1.455512285232543945e+00,1.488569259643554688e+00,1.531923651695251465e+00,1.257516622543334961e+00
1.775439500808715820e+00,1.106791138648986816e+00,1.124248147010803223e+00,1.451551675796508789e+00,1.154439330101013184e+00,1.044475555419921875e+00
1.089579582214355469e+00,7.226687669754028320e-01,7.489183545112609863e-01,7.208147644996643066e-01,8.268623352050781250e-01,8.545187711715698242e-01
6.959806680679321289e-01,4.456009864807128906e-01,2.786124646663665771e-01,5.886090993881225586e-01,3.380374908447265625e-01,5.911610126495361328e-01
4.120774865150451660e-01,1.402402371168136597e-01,2.238185554742813110e-01,4.198665618896484375e-01,2.415440529584884644e-01,5.392787456512451172e-01
9.918328374624252319e-02,-1.498907338827848434e-02,1.422441750764846802e-01,4.251547753810882568e-01,1.648921370506286621e-01,4.515743255615234375e-01
-5.987562239170074463e-02,-2.069228440523147583e-01,-1.060397177934646606e-01,2.477587908506393433e-01,-8.764403313398361206e-02,2.669094800949096680e-01
-2.565445005893707275e-01,-3.014878332614898682e-01,-2.481582164764404297e-01,-6.809260696172714233e-02,-3.161250054836273193e-01,8.433588780462741852e-03
-3.534424602985382080e-01,-4.093071818351745605e-01,-4.588641822338104248e-01,-3.464456498622894287e-01,-4.736920893192291260e-01,-1.654728055000305176e-01
-4.639218151569366455e-01,-5.403217673301696777e-01,-5.672881603240966797e-01,-6.363366842269897461e-01,-5.374426841735839844e-01,-3.150972127914428711e-01
-5.981685519218444824e-01,-5.872219204902648926e-01,-7.005221247673034668e-01,-7.848877906799316406e-01,-5.881308913230895996e-01,-4.987623989582061768e-01
-6.462257504463195801e-01,-7.720186710357666016e-01,-7.541752457618713379e-01,-8.363277912139892578e-01,-6.437019705772399902e-01,-6.576378345489501953e-01
-8.355816006660461426e-01,-8.709168434143066406e-01,-8.648577928543090820e-01,-9.031517505645751953e-01,-8.893103599548339844e-01,-8.344544172286987305e-01
-9.369196295738220215e-01,-1.032008647918701172e+00,-9.447912573814392090e-01,-9.348811507225036621e-01,-9.420186281204223633e-01,-9.390361309051513672e-01
-1.101985692977905273e+00,-1.053674459457397461e+00,-1.069829702377319336e+00,-1.100258469581604004e+00,-1.062047958374023438e+00,-1.135423302650451660e+00
-1.124186038970947266e+00,-1.120456218719482422e+00,-1.103834152221679688e+00,-1.114680886268615723e+00,-1.072717308998107910e+00,-1.232801675796508789e+00
-1.192615270614624023e+00,-1.246627807617187500e+00,-1.160622835159301758e+00,-1.066125273704528809e+00,-1.146700859069824219e+00,-1.410277724266052246e+00
-1.321899652481079102e+00,-1.273646354675292969e+00,-1.218457818031311035e+00,-1.240636825561523438e+00,-1.255928397178649902e+00,-1.423508882522583008e+00
-1.349584817886352539e+00,-1.338389039039611816e+00,-1.259345293045043945e+00,-1.297845840454101562e+00,-1.259438157081604004e+00,-1.434837818145751953e+00
-1.415924668312072754e+00,-1.294547557830810547e+00,-1.231396317481994629e+00,-1.374284744262695312e+00,-1.272105216979980469e+00,-1.475098729133605957e+00
-1.371001601219177246e+00,-1.280273556709289551e+00,-1.300073623657226562e+00,-1.394956946372985840e+00,-1.321228146553039551e+00,-1.591686010360717773e+00
-1.356375455856323242e+00,-1.314174294471740723e+00,-1.266357302665710449e+00,-1.482933759689331055e+00,-1.271162033081054688e+00,-1.494729280471801758e+00
-1.391112446784973145e+00,-1.307801961898803711e+00,-1.246457457542419434e+00,-1.481010794639587402e+00,-1.238976955413818359e+00,-1.362525224685668945e+00
