-1.470895051956176758e+00,-1.333848834037780762e+00,-1.561314940452575684e+00,-1.681897878646850586e+00,-1.379576325416564941e+00,-1.621038913726806641e+00
-1.447129011154174805e+00,-1.316501379013061523e+00,-1.555823922157287598e+00,-1.763547778129577637e+00,-1.381970763206481934e+00,-1.541319131851196289e+00
-1.472723245620727539e+00,-1.403798699378967285e+00,-1.667703151702880859e+00,-1.685542941093444824e+00,-1.358625054359436035e+00,-1.523675203323364258e+00
-1.544021368026733398e+00,-1.365746021270751953e+00,-1.586024403572082520e+00,-1.600247859954833984e+00,-1.383766651153564453e+00,-1.433406591415405273e+00
-1.475465536117553711e+00,-1.337766051292419434e+00,-1.493363738059997559e+00,-1.461734533309936523e+00,-1.453803777694702148e+00,-1.478617191314697266e+00
-1.405995607376098633e+00,-1.306428551673889160e+00,-1.381484389305114746e+00,-1.395393848419189453e+00,-1.386460304260253906e+00,-1.444787979125976562e+00
-1.269797921180725098e+00,-1.302511334419250488e+00,-1.365697741508483887e+00,-1.372065305709838867e+00,-1.318218946456909180e+00,-1.276791453361511230e+00
-1.179608941078186035e+00,-1.292998194694519043e+00,-1.301178336143493652e+00,-1.188838839530944824e+00,-1.184430003166198730e+00,-1.322733163833618164e+00
-1.087287068367004395e+00,-1.305868983268737793e+00,-1.187240004539489746e+00,-1.126872301101684570e+00,-1.095835924148559570e+00,-1.134061813354492188e+00
-9.961839914321899414e-01,-1.242634415626525879e+00,-1.168021440505981445e+00,-9.115691184997558594e-01,-1.005146741867065430e+00,-1.161388397216796875e+00
-8.087980747222900391e-01,-1.175482630729675293e+00,-8.715069293975830078e-01,-2.659024596214294434e-01,-9.156547784805297852e-01,-1.138970136642456055e+00
-6.576704978942871094e-01,-3.595884740352630615e-01,-2.825962901115417480e-01,-1.594658643007278442e-01,-7.315827012062072754e-01,-1.827199608087539673e-01
-4.943552911281585693e-01,-2.476688176393508911e-01,-1.377709358930587769e-01,-1.217999532818794250e-01,-5.831277966499328613e-01,-5.864736065268516541e-02
-3.228133618831634521e-01,-1.379875838756561279e-01,-1.329662948846817017e-01,-3.917795047163963318e-02,-4.227007329463958740e-01,3.434529900550842285e-02
-1.716858148574829102e-01,2.317669056355953217e-02,-4.442378506064414978e-02,2.276425212621688843e-01,-2.541924417018890381e-01,1.108305007219314575e-01
-6.237734574824571609e-03,1.367751210927963257e-01,7.981028407812118530e-02,2.519431114196777344e-01,-1.057375371456146240e-01,1.482147425413131714e-01
2.944938540458679199e-01,3.180849254131317139e-01,2.960187494754791260e-01,3.066194355487823486e-01,5.678466334939002991e-02,2.287056297063827515e-01
1.729215234518051147e-01,4.104186296463012695e-01,2.781729698181152344e-01,-1.998048461973667145e-02,3.521979451179504395e-01,2.312828153371810913e-01
3.401977717876434326e-01,4.596632719039916992e-01,4.168209433555603027e-01,2.478120177984237671e-01,2.327755540609359741e-01,1.802543103694915771e-01
2.164925634860992432e-01,4.753320217132568359e-01,4.936950504779815674e-01,1.768542975187301636e-01,3.970935642719268799e-01,3.060872554779052734e-01
3.405024409294128418e-01,2.996181845664978027e-01,3.275920450687408447e-01,4.077098965644836426e-01,2.755760550498962402e-01,3.096380829811096191e-01
3.438540697097778320e-01,2.621251046657562256e-01,7.284356951713562012e-01,3.642118275165557861e-01,3.973928689956665039e-01,3.632245063781738281e-01
2.996736466884613037e-01,4.199317991733551025e-01,1.028382062911987305e+00,4.609282016754150391e-01,4.006852209568023682e-01,3.526583909988403320e-01
4.063160419464111328e-01,5.699040889739990234e-01,1.184189438819885254e+00,3.724740445613861084e-01,3.572861254215240479e-01,5.784284472465515137e-01
5.507403612136840820e-01,5.077887177467346191e-01,6.838212013244628906e-01,2.633644044399261475e-01,4.620425999164581299e-01,6.696331501007080078e-01
9.096682667732238770e-01,3.152869343757629395e-01,3.715201020240783691e-01,3.595947325229644775e-01,6.039128303527832031e-01,7.012100219726562500e-01
1.141539335250854492e+00,4.669380486011505127e-01,5.808648467063903809e-01,6.682122349739074707e-01,9.564931988716125488e-01,8.056427836418151855e-01
1.132398486137390137e+00,8.166869282722473145e-01,8.567879796028137207e-01,9.692965149879455566e-01,1.184263706207275391e+00,1.068061828613281250e+00
1.181758761405944824e+00,1.338791966438293457e+00,1.167029976844787598e+00,1.012065529823303223e+00,1.175284624099731445e+00,1.310881137847900391e+00
1.345378637313842773e+00,1.807175636291503906e+00,1.036618590354919434e+00,1.329188227653503418e+00,1.223771929740905762e+00,1.475014805793762207e+00
1.400528073310852051e+00,1.910701274871826172e+00,1.207526206970214844e+00,1.379733443260192871e+00,1.384498238563537598e+00,1.501219034194946289e+00
1.328315854072570801e+00,1.730510711669921875e+00,1.186248540878295898e+00,1.472318768501281738e+00,1.438672304153442383e+00,1.335334062576293945e+00
1.316128134727478027e+00,1.202250003814697266e+00,1.167716383934020996e+00,1.288849234580993652e+00,1.367737174034118652e+00,1.126071095466613770e+00
1.176883697509765625e+00,8.899942636489868164e-01,8.876749277114868164e-01,1.625898480415344238e+00,1.355764985084533691e+00,1.005419492721557617e+00
1.075725674629211426e+00,5.866920351982116699e-01,1.137515783309936523e+00,9.877649545669555664e-01,1.218983054161071777e+00,8.225738406181335449e-01
8.371514081954956055e-01,1.809833794832229614e-01,6.206746101379394531e-01,6.215550899505615234e-01,1.119614005088806152e+00,6.534270048141479492e-01
