-1.163442373275756836e+00,-9.481291770935058594e-01,-1.314917802810668945e+00,-1.674885392189025879e+00,-1.354342103004455566e+00,-1.446195960044860840e+00
-1.061783313751220703e+00,-9.244182705879211426e-01,-1.211850881576538086e+00,-1.508543968200683594e+00,-1.323954820632934570e+00,-1.252886176109313965e+00
-9.990057945251464844e-01,-8.851166367530822754e-01,-1.179848551750183105e+00,-1.325917363166809082e+00,-1.327529788017272949e+00,-1.140331029891967773e+00
-9.240778684616088867e-01,-8.247025609016418457e-01,-1.067677497863769531e+00,-1.051395773887634277e+00,-1.307867527008056641e+00,-1.012089133262634277e+00
-9.107123017311096191e-01,-8.331475853919982910e-01,-1.080493450164794922e+00,-9.490317702293395996e-01,-1.335573554039001465e+00,-9.898654818534851074e-01
-9.307606220245361328e-01,-9.682672023773193359e-01,-6.726271510124206543e-01,-4.558234512805938721e-01,-1.321273684501647949e+00,-1.023272752761840820e+00
-7.132669687271118164e-01,-8.055389523506164551e-01,-8.447774648666381836e-01,-3.511330187320709229e-01,-1.281055212020874023e+00,-6.819871068000793457e-01
-7.171146273612976074e-01,-7.694854140281677246e-01,-7.937268018722534180e-01,-1.906076818704605103e-01,-1.057619690895080566e+00,-6.876505017280578613e-01
-8.947141766548156738e-01,-9.140244722366333008e-01,-6.299407482147216797e-01,-3.243787884712219238e-01,-6.375609040260314941e-01,-9.635124802589416504e-01
-7.136719822883605957e-01,-9.828835129737854004e-01,2.940440922975540161e-02,5.596737861633300781e-01,-3.971442580223083496e-01,-6.825826764106750488e-01
-7.345303297042846680e-01,-1.088445782661437988e+00,-1.399870663881301880e-01,4.631259441375732422e-01,-2.505705356597900391e-01,-7.134405374526977539e-01
-6.630449891090393066e-01,-9.240934848785400391e-01,-7.354781031608581543e-01,-1.987502723932266235e-01,-4.883059561252593994e-01,-6.091776490211486816e-01
-5.956098437309265137e-01,-6.652224063873291016e-01,-6.143659353256225586e-01,-3.185626566410064697e-01,1.292698681354522705e-01,-5.145219564437866211e-01
-1.567749530076980591e-01,-2.585642933845520020e-01,-2.093211859464645386e-01,2.165217995643615723e-01,7.861703634262084961e-01,2.914908342063426971e-02
4.240180253982543945e-01,3.926734030246734619e-01,2.652457952499389648e-01,7.248520255088806152e-01,1.186566829681396484e+00,6.084570288658142090e-01
1.222709655761718750e+00,1.133232951164245605e+00,9.134302735328674316e-01,1.384401798248291016e+00,1.107023835182189941e+00,1.239092111587524414e+00
1.911034464836120605e+00,1.891007304191589355e+00,1.517272949218750000e+00,1.917159795761108398e+00,1.802355170249938965e+00,1.681551575660705566e+00
1.577908754348754883e+00,1.447970747947692871e+00,1.346176028251647949e+00,1.665902733802795410e+00,1.796992778778076172e+00,1.476815342903137207e+00
1.664582133293151855e+00,1.526249289512634277e+00,1.214291930198669434e+00,1.486765742301940918e+00,2.293019533157348633e+00,1.531659364700317383e+00
1.257743597030639648e+00,1.209237813949584961e+00,1.035846590995788574e+00,1.168041586875915527e+00,1.200866699218750000e+00,1.263532042503356934e+00
7.048966884613037109e-01,6.668103933334350586e-01,4.158898293972015381e-01,7.329946160316467285e-01,9.211254119873046875e-01,8.481054902076721191e-01
2.119921445846557617e-01,2.088327407836914062e-01,7.594066858291625977e-02,2.804992794990539551e-01,1.784256845712661743e-01,4.116481244564056396e-01
-1.681154072284698486e-01,-1.107771694660186768e-01,-3.237996399402618408e-01,-2.080560922622680664e-01,-3.444134593009948730e-01,1.644349656999111176e-02
-5.186567902565002441e-01,-3.605536222457885742e-01,-6.069296598434448242e-01,-6.826527118682861328e-01,-6.500732898712158203e-01,-4.105660319328308105e-01
-7.634890079498291016e-01,-6.450843811035156250e-01,-7.942659854888916016e-01,-9.757859706878662109e-01,-4.981371164321899414e-01,-7.569001317024230957e-01
-1.014193892478942871e+00,-8.549095988273620605e-01,-1.053156018257141113e+00,-1.215410709381103516e+00,-4.793685376644134521e-01,-1.167117476463317871e+00
-9.886779189109802246e-01,-8.243777751922607422e-01,-1.079101443290710449e+00,-1.236348867416381836e+00,-4.087629020214080811e-01,-1.122273087501525879e+00
1.295410037040710449e+00,8.607200384140014648e-01,1.065190315246582031e+00,1.634495615959167480e+00,-2.353769242763519287e-01,1.289554119110107422e+00
4.754550755023956299e-01,2.689220011234283447e-01,3.822949528694152832e-01,5.864279866218566895e-01,-2.764890789985656738e-01,6.540325284004211426e-01
6.557884812355041504e-02,1.607613414525985718e-01,1.870207339525222778e-01,-2.092193216085433960e-01,1.963005363941192627e-01,2.664628028869628906e-01
1.730194807052612305e+00,2.154425621032714844e+00,2.111196517944335938e+00,8.981728553771972656e-01,4.465483427047729492e-01,1.572418808937072754e+00
2.058257818222045898e+00,2.295716524124145508e+00,2.609577178955078125e+00,1.256446838378906250e+00,1.456476926803588867e+00,1.767126441001892090e+00
9.871928691864013672e-01,1.046509504318237305e+00,1.311891436576843262e+00,5.224505066871643066e-01,7.110959887504577637e-01,1.068528890609741211e+00
3.277254849672317505e-02,8.670537918806076050e-02,4.734613597393035889e-01,-3.999885618686676025e-01,3.357242941856384277e-01,2.327859848737716675e-01
-2.936703860759735107e-01,-2.121168971061706543e-01,-8.256600797176361084e-02,-9.222775101661682129e-01,4.036487042903900146e-01,-1.285504549741744995e-01
-6.944337487220764160e-01,-5.499160289764404297e-01,-5.192995667457580566e-01,-1.299163103103637695e+00,2.380829863250255585e-02,-6.544434428215026855e-01
